DECK DIGEST — generated from myanki2/*.yaml. Read this instead of the yaml.
724 notes, 720 distinct word values.

Columns: id | file | word | markers | FULL back, every line, joined by ` // `
0316 | nouns | blusa | - | Eu uso a blusa. // I wear the blouse.  (blusa, f)
0317 | nouns | calças | - | Eu uso as calças. // I wear the pants.  (calças, pl)
0318 | nouns | casaco | - | Eu uso o casaco. // I wear the coat.  (casaco, m)
0319 | nouns | chapéu | - | Eu uso o chapéu. // I wear the hat.  (chapéu, m)
0320 | nouns | cinto | - | Eu uso o cinto. // I wear the belt.  (cinto, m)
0321 | nouns | fato | - | Eu uso o fato. // I wear the suit.  (fato, m)
0322 | nouns | roupa | - | Eu uso a roupa. // I wear the clothing.  (roupa, f)
0323 | nouns | saia | - | Eu uso a saia. // I wear the skirt.  (saia, f)
0324 | nouns | sapato | - | Eu uso o sapato. // I wear the shoe.  (sapato, m)
0325 | nouns | vestido | - | Eu uso o vestido. // I wear the dress.  (vestido, m)
0326 | nouns | avó | - | A minha avó está em casa. // My grandmother is at home.  (avó, f)
0327 | nouns | avô | - | O meu avô está em casa. // My grandfather is at home.  (avô, m)
0328 | nouns | família | - | A minha família está em casa. // My family is at home.  (família, f)
0329 | nouns | filho | - | O meu filho está em casa. // My son is at home.  (filho, m)
0330 | nouns | filha | - | A minha filha está em casa. // My daughter is at home.  (filha, f)
0331 | nouns | irmã | - | A minha irmã está em casa. // My sister is at home.  (irmã, f)
0332 | nouns | irmão | - | O meu irmão está em casa. // My brother is at home.  (irmão, m)
0333 | nouns | mãe | - | A minha mãe está em casa. // My mother is at home.  (mãe, f)
0334 | nouns | pai | - | O meu pai está em casa. // My father is at home.  (pai, m)
0335 | nouns | pais | - | Os meus pais estão em casa. // My parents are at home.  (pais, pl)
0336 | nouns | primo | - | O meu primo está em casa. // My cousin (man) is at home.  (primo, m)
0337 | nouns | prima | - | A minha prima está em casa. // My cousin (woman) is at home.  (prima, f)
0338 | nouns | água | - | Eu gosto de água. // I like water.  (água, f)
0339 | nouns | almoço | - | Eu gosto de almoço. // I like lunch.  (almoço, m)
0340 | nouns | bolacha | - | Eu gosto de bolacha. // I like cookie.  (bolacha, f)
0341 | nouns | bolo | - | Eu gosto de bolo. // I like cake.  (bolo, m)
0342 | nouns | café | - | Eu gosto de café. // I like coffee.  (café, m)
0343 | nouns | carne | - | Eu gosto de carne. // I like meat.  (carne, f)
0344 | nouns | cerveja | - | Eu gosto de cerveja. // I like beer.  (cerveja, f)
0345 | nouns | chá | - | Eu gosto de chá. // I like tea.  (chá, m)
0346 | nouns | chocolate | - | Eu gosto de chocolate. // I like chocolate.  (chocolate, m)
0347 | nouns | comida | - | Eu gosto de comida. // I like food.  (comida, f)
0348 | nouns | fome | - | Eu gosto de fome. // I like hunger.  (fome, f)
0349 | nouns | frigideira | - | Eu gosto de frigideira. // I like pan.  (frigideira, f)
0350 | nouns | garrafa | - | Eu gosto de garrafa. // I like bottle.  (garrafa, f)
0351 | nouns | laranja | - | Eu gosto de laranja. // I like orange.  (laranja, f)
0352 | nouns | legume | - | Eu gosto de legume. // I like vegetable.  (legume, m)
0353 | nouns | marisco | - | Eu gosto de marisco. // I like seafood.  (marisco, m)
0354 | nouns | menu | - | Eu gosto de menu. // I like menu.  (menu, m)
0355 | nouns | jantar | - | Eu gosto de jantar. // I like dinner.  (jantar, m)
0356 | nouns | pão | - | Eu gosto de pão. // I like bread.  (pão, m)
0357 | nouns | peixe | - | Eu gosto de peixe. // I like fish.  (peixe, m)
0358 | nouns | pequeno-almoço | - | Eu gosto de pequeno-almoço. // I like breakfast.  (pequeno-almoço, m)
0359 | nouns | pizza | - | Eu gosto de pizza. // I like pizza.  (pizza, f)
0360 | nouns | prato | - | Eu gosto de prato. // I like dish.  (prato, m)
0361 | nouns | receita | - | Eu gosto de receita. // I like recipe.  (receita, f)
0362 | nouns | salada | - | Eu gosto de salada. // I like salad.  (salada, f)
0363 | nouns | sopa | - | Eu gosto de sopa. // I like soup.  (sopa, f)
0364 | nouns | sumo | - | Eu gosto de sumo. // I like juice.  (sumo, m)
0365 | nouns | vinho branco | - | Eu gosto de vinho branco. // I like white wine.  (vinho branco, m)
0366 | nouns | vinho tinto | - | Eu gosto de vinho tinto. // I like red wine.  (vinho tinto, m)
0367 | nouns | cadeira | - | Eu limpo a cadeira. // I clean the chair.  (cadeira, f)
0368 | nouns | cama | - | Eu limpo a cama. // I clean the bed.  (cama, f)
0369 | nouns | candeeiro | - | Eu limpo o candeeiro. // I clean the lamp.  (candeeiro, m)
0370 | nouns | canto | - | Eu limpo o canto. // I clean the corner.  (canto, m)
0371 | nouns | casa | - | Eu limpo a casa. // I clean the house.  (casa, f)
0372 | nouns | casa | - | Eu limpo a casa. // I clean the home.  (casa, f)
0373 | nouns | casa de banho | - | Eu limpo a casa de banho. // I clean the bathroom.  (casa de banho, f)
0374 | nouns | chão | - | Eu limpo o chão. // I clean the floor.  (chão, m)
0375 | nouns | corredor | - | Eu limpo o corredor. // I clean the corridor.  (corredor, m)
0376 | nouns | cozinha | - | Eu limpo a cozinha. // I clean the kitchen.  (cozinha, f)
0377 | nouns | duche | - | Eu limpo o duche. // I clean the shower.  (duche, m)
0378 | nouns | escritório | - | Eu limpo o escritório. // I clean the office.  (escritório, m)
0379 | nouns | estante | - | Eu limpo a estante. // I clean the bookcase.  (estante, f)
0380 | nouns | gaveta | - | Eu limpo a gaveta. // I clean the drawer.  (gaveta, f)
0381 | nouns | janela | - | Eu limpo a janela. // I clean the window.  (janela, f)
0382 | nouns | luz | - | Eu limpo a luz. // I clean the light.  (luz, f)
0383 | nouns | mesa | - | Eu limpo a mesa. // I clean the table.  (mesa, f)
0384 | nouns | parede | - | Eu limpo a parede. // I clean the wall.  (parede, f)
0385 | nouns | porta | - | Eu limpo a porta. // I clean the door.  (porta, f)
0386 | nouns | portão | - | Eu limpo o portão. // I clean the gate.  (portão, m)
0387 | nouns | quarto | - | Eu limpo o quarto. // I clean the (bed)room.  (quarto, m)
0388 | nouns | sala | - | Eu limpo a sala. // I clean the room.  (sala, f)
0389 | nouns | televisão | - | Eu limpo a televisão. // I clean the television.  (televisão, f)
0390 | nouns | terraço | - | Eu limpo o terraço. // I clean the terrace.  (terraço, m)
0391 | nouns | teto | - | Eu limpo o teto. // I clean the ceiling.  (teto, m)
0392 | nouns | álbum | - | Eu uso o álbum. // I use the album.  (álbum, m)
0393 | nouns | armadilha | - | Eu uso a armadilha. // I use the trap.  (armadilha, f)
0394 | nouns | boneca | - | Eu uso a boneca. // I use the doll.  (boneca, f)
0395 | nouns | caderno | - | Eu uso o caderno. // I use the notebook.  (caderno, m)
0396 | nouns | caneca | - | Eu uso a caneca. // I use the mug.  (caneca, f)
0397 | nouns | caneta | - | Eu uso a caneta. // I use the pen.  (caneta, f)
0398 | nouns | carta | - | Eu uso a carta. // I use the letter.  (carta, f)
0399 | nouns | carteira | - | Eu uso a carteira. // I use the wallet.  (carteira, f)
0400 | nouns | chave | - | Eu uso a chave. // I use the key.  (chave, f)
0401 | nouns | chávena | - | Eu uso a chávena. // I use the cup.  (chávena, f)
0402 | nouns | coisa | - | Eu uso a coisa. // I use the thing.  (coisa, f)
0403 | nouns | colar | - | Eu uso o colar. // I use the necklace.  (colar, m)
0404 | nouns | documento | - | Eu uso o documento. // I use the document.  (documento, m)
0405 | nouns | encomenda | - | Eu uso a encomenda. // I use the parcel.  (encomenda, f)
0406 | nouns | envelope | - | Eu uso o envelope. // I use the envelope.  (envelope, m)
0407 | nouns | ferramenta | - | Eu uso a ferramenta. // I use the tool.  (ferramenta, f)
0408 | nouns | formulário | - | Eu uso o formulário. // I use the form.  (formulário, m)
0409 | nouns | fotografia | - | Eu uso a fotografia. // I use the photography.  (fotografia, f)
0410 | nouns | jarro | - | Eu uso o jarro. // I use the jug.  (jarro, m)
0411 | nouns | jornal | - | Eu uso o jornal. // I use the newspaper.  (jornal, m)
0412 | nouns | lápis | - | Eu uso o lápis. // I use the pencil.  (lápis, m)
0413 | nouns | livro | - | Eu uso o livro. // I use the book.  (livro, m)
0414 | nouns | loiça | - | Eu uso a loiça. // I use the crockery.  (loiça, f)
0415 | nouns | mala | - | Eu uso a mala. // I use the bag.  (mala, f)
0416 | nouns | máscara | - | Eu uso a máscara. // I use the mask.  (máscara, f)
0417 | nouns | medalha | - | Eu uso a medalha. // I use the medal.  (medalha, f)
0418 | nouns | mochila | - | Eu uso a mochila. // I use the backpack.  (mochila, f)
0419 | nouns | óculos | - | Eu uso os óculos. // I use the glasses.  (óculos, pl)
0420 | nouns | página | - | Eu uso a página. // I use the page.  (página, f)
0421 | nouns | papel | - | Eu uso o papel. // I use the paper.  (papel, m)
0422 | nouns | passaporte | - | Eu uso o passaporte. // I use the passport.  (passaporte, m)
0423 | nouns | peça | - | Eu uso a peça. // I use the part.  (peça, f)
0424 | nouns | piano | - | Eu uso o piano. // I use the piano.  (piano, m)
0425 | nouns | revista | - | Eu uso a revista. // I use the magazine.  (revista, f)
0426 | nouns | telefone | - | Eu uso o telefone. // I use the telephone.  (telefone, m)
0427 | nouns | tesouro | - | Eu uso o tesouro. // I use the treasure.  (tesouro, m)
0428 | nouns | tinta | - | Eu uso a tinta. // I use the ink.  (tinta, f)
0429 | nouns | advogado | - | Ele é advogado. // He is a lawyer.  (advogado, m)
0430 | nouns | aluno | - | Ele é aluno. // He is a student.  (aluno, m)
0431 | nouns | amigo | - | Ele é amigo. // He is a friend.  (amigo, m)
0432 | nouns | biólogo | - | Ele é biólogo. // He is a biologist.  (biólogo, m)
0433 | nouns | cantor | - | Ele é cantor. // He is a singer.  (cantor, m)
0434 | nouns | cliente | - | Ele é cliente. // He is a client.  (cliente, m)
0435 | nouns | cozinheiro | - | Ele é cozinheiro. // He is a cook.  (cozinheiro, m)
0436 | nouns | diretor | - | Ele é diretor. // He is a director.  (diretor, m)
0437 | nouns | empregado | - | Ele é empregado. // He is a employee.  (empregado, m)
0438 | nouns | enfermeiro | - | Ele é enfermeiro. // He is a nurse.  (enfermeiro, m)
0439 | nouns | engenheiro | - | Ele é engenheiro. // He is a engineer.  (engenheiro, m)
0440 | nouns | escritor | - | Ele é escritor. // He is a writer.  (escritor, m)
0441 | nouns | faroleiro | - | Ele é faroleiro. // He is a lighthouse keeper.  (faroleiro, m)
0442 | nouns | guarda | - | Ele é guarda. // He is a guard.  (guarda, m)
0443 | nouns | guardião | - | Ele é guardião. // He is a guardian.  (guardião, m)
0444 | nouns | guia | - | Ele é guia. // He is a guide.  (guia, m)
0445 | nouns | historiador | - | Ele é historiador. // He is a historian.  (historiador, m)
0446 | nouns | ladrão | - | Ele é ladrão. // He is a burglar.  (ladrão, m)
0447 | nouns | médico | - | Ele é médico. // He is a doctor.  (médico, m)
0448 | nouns | paciente | - | Ele é paciente. // He is a patient.  (paciente, m)
0449 | nouns | pescador | - | Ele é pescador. // He is a fisherman.  (pescador, m)
0450 | nouns | polícia | - | Ele é polícia. // He is a police officer.  (polícia, m)
0451 | nouns | príncipe | - | Ele é príncipe. // He is a prince.  (príncipe, m)
0452 | nouns | prisioneiro | - | Ele é prisioneiro. // He is a prisoner.  (prisioneiro, m)
0453 | nouns | professor | - | Ele é professor. // He is a teacher.  (professor, m)
0454 | nouns | rei | - | Ele é rei. // He is a king.  (rei, m)
0455 | nouns | recém-chegado | - | Ele é recém-chegado. // He is a newcomer.  (recém-chegado, m)
0456 | nouns | reformado | - | Ele é reformado. // He is a retired.  (reformado, m)
0457 | nouns | secretário | - | Ele é secretário. // He is a secretary.  (secretário, m)
0458 | nouns | turista | - | Ele é turista. // He is a tourist.  (turista, m)
0459 | nouns | vendedor | - | Ele é vendedor. // He is a seller.  (vendedor, m)
0460 | nouns | vizinho | - | Ele é vizinho. // He is a neighbor.  (vizinho, m)
0461 | nouns | autocarro | - | Eu vou de autocarro. // I go by bus.  (autocarro, m)
0462 | nouns | avião | - | Eu vou de avião. // I go by plane.  (avião, m)
0463 | nouns | barco | - | Eu vou de barco. // I go by boat.  (barco, m)
0464 | nouns | bicicleta | - | Eu vou de bicicleta. // I go by bicycle.  (bicicleta, f)
0465 | nouns | carro | - | Eu vou de carro. // I go by car.  (carro, m)
0466 | nouns | comboio | - | Eu vou de comboio. // I go by train.  (comboio, m)
0467 | nouns | elétrico | - | Eu vou de elétrico. // I go by tram.  (elétrico, m)
0468 | nouns | a pé | - | Eu vou a pé. // I go on foot.  (a pé, m)
0469 | adjectives | aberto | - | A porta está aberta. // The door is open. // (m: aberto · f: aberta · pl: abertos/abertas)
0470 | adjectives | afiado | - | Isto é afiado. // This is sharp. // (m: afiado · f: afiada · pl: afiados/afiadas)
0471 | adjectives | agradável | - | Isto é agradável. // This is pleasant. // (m/f: agradável · pl: agradáveis)
0472 | adjectives | alto | - | Isto é alto. // This is high. // (m: alto · f: alta · pl: altos/altas)
0473 | adjectives | apertado | - | Isto é apertado. // This is tight. // (m: apertado · f: apertada · pl: apertados/apertadas)
0474 | adjectives | assustado | - | Ele está assustado. // He is scared. // (m: assustado · f: assustada · pl: assustados/assustadas)
0475 | adjectives | atrasado | - | Ele está atrasado. // He is late. // (m: atrasado · f: atrasada · pl: atrasados/atrasadas)
0476 | adjectives | atribulado | - | Isto é atribulado. // This is eventful. // (m: atribulado · f: atribulada · pl: atribulados/atribuladas)
0477 | adjectives | baixo | - | Isto é baixo. // This is low. // (m: baixo · f: baixa · pl: baixos/baixas)
0478 | adjectives | barato | - | Isto é barato. // This is cheap. // (m: barato · f: barata · pl: baratos/baratas)
0479 | adjectives | bom | - | Isto é bom. // This is good. // (m: bom · f: boa · pl: bons/boas)
0480 | adjectives | bonito | - | Isto é bonito. // This is pretty. // (m: bonito · f: bonita · pl: bonitos/bonitas)
0481 | adjectives | brilhante | - | Isto é brilhante. // This is bright. // (m/f: brilhante · pl: brilhantes)
0482 | adjectives | caro | - | Isto é caro. // This is expensive. // (m: caro · f: cara · pl: caros/caras)
0483 | adjectives | cansado | - | Ele está cansado. // He is tired. // (m: cansado · f: cansada · pl: cansados/cansadas)
0484 | adjectives | chateado | - | Ele está chateado. // He is upset. // (m: chateado · f: chateada · pl: chateados/chateadas)
0485 | adjectives | cheio | - | A garrafa está cheia. // The bottle is full. // (m: cheio · f: cheia · pl: cheios/cheias)
0486 | adjectives | colorido | - | Isto é colorido. // This is colorful. // (m: colorido · f: colorida · pl: coloridos/coloridas)
0487 | adjectives | complicado | - | Isto é complicado. // This is complicated. // (m: complicado · f: complicada · pl: complicados/complicadas)
0488 | adjectives | comprido | - | Isto é comprido. // This is long. // (m: comprido · f: comprida · pl: compridos/compridas)
0489 | adjectives | confuso | - | Ele está confuso. // He is confused. // (m: confuso · f: confusa · pl: confusos/confusas)
0490 | adjectives | contente | - | Ele está contente. // He is happy. // (m/f: contente · pl: contentes)
0491 | adjectives | correto | - | Isto é correto. // This is correct. // (m: correto · f: correta · pl: corretos/corretas)
0492 | adjectives | cuidadoso | - | Ele é cuidadoso. // He is careful. // (m: cuidadoso · f: cuidadosa · pl: cuidadosos/cuidadosas)
0493 | adjectives | curioso | - | Ele é curioso. // He is curious. // (m: curioso · f: curiosa · pl: curiosos/curiosas)
0494 | adjectives | curto | - | Isto é curto. // This is short. // (m: curto · f: curta · pl: curtos/curtas)
0495 | adjectives | deitado | - | Ele está deitado. // He is lying down. // (m: deitado · f: deitada · pl: deitados/deitadas)
0496 | adjectives | desarrumado | - | A casa está desarrumada. // The house is messy. // (m: desarrumado · f: desarrumada · pl: desarrumados/desarrumadas)
0497 | adjectives | desconfortável | - | Isto é desconfortável. // This is uncomfortable. // (m/f: desconfortável · pl: desconfortáveis)
0498 | adjectives | desconhecido | - | Isto é desconhecido. // This is unknown. // (m: desconhecido · f: desconhecida · pl: desconhecidos/desconhecidas)
0499 | adjectives | desiludido | - | Ele está desiludido. // He is disappointed. // (m: desiludido · f: desiludida · pl: desiludidos/desiludidas)
0500 | adjectives | despenteado | - | Ele está despenteado. // He is disheveled. // (m: despenteado · f: despenteada · pl: despenteados/despenteadas)
0501 | adjectives | distraído | - | Ele está distraído. // He is distracted. // (m: distraído · f: distraída · pl: distraídos/distraídas)
0502 | adjectives | doente | - | Ele está doente. // He is sick. // (m/f: doente · pl: doentes)
0503 | adjectives | enorme | - | Isto é enorme. // This is huge. // (m/f: enorme · pl: enormes)
0504 | adjectives | escondido | - | A chave está escondida. // The key is hidden. // (m: escondido · f: escondida · pl: escondidos/escondidas)
0505 | adjectives | escuro | - | Isto é escuro. // This is dark. // (m: escuro · f: escura · pl: escuros/escuras)
0506 | adjectives | espantado | - | Ele está espantado. // He is surprised. // (m: espantado · f: espantada · pl: espantados/espantadas)
0507 | adjectives | estranho | - | Isto é estranho. // This is strange. // (m: estranho · f: estranha · pl: estranhos/estranhas)
0508 | adjectives | fácil | - | Isto é fácil. // This is easy. // (m/f: fácil · pl: fáceis)
0509 | adjectives | fechado | - | A porta está fechada. // The door is closed. // (m: fechado · f: fechada · pl: fechados/fechadas)
0510 | adjectives | feliz | - | Ele está feliz. // He is happy. // (m/f: feliz · pl: felizes)
0511 | adjectives | final | - | Isto é final. // This is final. // (m/f: final · pl: finais)
0512 | adjectives | fresco | - | A água está fresca. // The water is fresh. // (m: fresco · f: fresca · pl: frescos/frescas)
0513 | adjectives | frio | - | A água está fria. // The water is cold. // (m: frio · f: fria · pl: frios/frias)
0514 | adjectives | gelado | - | A água está gelada. // The water is freezing. // (m: gelado · f: gelada · pl: gelados/geladas)
0515 | adjectives | gigante | - | Isto é gigante. // This is gigantic. // (m/f: gigante · pl: gigantes)
0516 | adjectives | grande | - | Isto é grande. // This is big. // (m/f: grande · pl: grandes)
0517 | adjectives | grelhado | - | Isto é grelhado. // This is grilled. // (m: grelhado · f: grelhada · pl: grelhados/grelhadas)
0518 | adjectives | incrível | - | Isto é incrível. // This is incredible. // (m/f: incrível · pl: incríveis)
0519 | adjectives | indeciso | - | Ele é indeciso. // He is indecisive. // (m: indeciso · f: indecisa · pl: indecisos/indecisas)
0520 | adjectives | inteligente | - | Ele é inteligente. // He is intelligent. // (m/f: inteligente · pl: inteligentes)
0521 | adjectives | interessante | - | Isto é interessante. // This is interesting. // (m/f: interessante · pl: interessantes)
0522 | adjectives | inútil | - | Isto é inútil. // This is useless. // (m/f: inútil · pl: inúteis)
0523 | adjectives | lento | - | Isto é lento. // This is slow. // (m: lento · f: lenta · pl: lentos/lentas)
0524 | adjectives | lindo | - | Isto é lindo. // This is beautiful. // (m: lindo · f: linda · pl: lindos/lindas)
0525 | adjectives | luminoso | - | Isto é luminoso. // This is luminous. // (m: luminoso · f: luminosa · pl: luminosos/luminosas)
0526 | adjectives | maluco | - | Ele é maluco. // He is crazy. // (m: maluco · f: maluca · pl: malucos/malucas)
0527 | adjectives | mau | - | Isto é mau. // This is bad. // (m: mau · f: má · pl: maus/más)
0528 | adjectives | moderno | - | Isto é moderno. // This is modern. // (m: moderno · f: moderna · pl: modernos/modernas)
0529 | adjectives | nervoso | - | Ele está nervoso. // He is nervous. // (m: nervoso · f: nervosa · pl: nervosos/nervosas)
0530 | adjectives | novo | - | Isto é novo. // This is new. // (m: novo · f: nova · pl: novos/novas)
0531 | adjectives | ocupado | - | Ele está ocupado. // He is busy. // (m: ocupado · f: ocupada · pl: ocupados/ocupadas)
0532 | adjectives | ótimo | - | Isto é ótimo. // This is great. // (m: ótimo · f: ótima · pl: ótimos/ótimas)
0533 | adjectives | partido | - | A chávena está partida. // The cup is broken. // (m: partido · f: partida · pl: partidos/partidas)
0534 | adjectives | perigoso | - | Isto é perigoso. // This is dangerous. // (m: perigoso · f: perigosa · pl: perigosos/perigosas)
0535 | adjectives | pesado | - | Isto é pesado. // This is heavy. // (m: pesado · f: pesada · pl: pesados/pesadas)
0536 | adjectives | precioso | - | Isto é precioso. // This is precious. // (m: precioso · f: preciosa · pl: preciosos/preciosas)
0537 | adjectives | preocupado | - | Ele está preocupado. // He is worried. // (m: preocupado · f: preocupada · pl: preocupados/preocupadas)
0538 | adjectives | pronto | - | Ele está pronto. // He is ready. // (m: pronto · f: pronta · pl: prontos/prontas)
0539 | adjectives | quente | - | A sopa está quente. // The soup is warm. // (m/f: quente · pl: quentes)
0540 | adjectives | rabugento | - | Ele é rabugento. // He is grumpy. // (m: rabugento · f: rabugenta · pl: rabugentos/rabugentas)
0541 | adjectives | rápido | - | Isto é rápido. // This is fast. // (m: rápido · f: rápida · pl: rápidos/rápidas)
0542 | adjectives | redondo | - | Isto é redondo. // This is round. // (m: redondo · f: redonda · pl: redondos/redondas)
0543 | adjectives | relaxado | - | Ele está relaxado. // He is relaxed. // (m: relaxado · f: relaxada · pl: relaxados/relaxadas)
0544 | adjectives | restrito | - | Isto é restrito. // This is restricted. // (m: restrito · f: restrita · pl: restritos/restritas)
0545 | adjectives | secreto | - | Isto é secreto. // This is secret. // (m: secreto · f: secreta · pl: secretos/secretas)
0546 | adjectives | seguro | - | Isto é seguro. // This is safe. // (m: seguro · f: segura · pl: seguros/seguras)
0547 | adjectives | simpático | - | Ele é simpático. // He is nice. // (m: simpático · f: simpática · pl: simpáticos/simpáticas)
0548 | adjectives | simples | - | Isto é simples. // This is simple. // (m/f: simples · pl: simples)
0549 | adjectives | sozinho | - | Ele está sozinho. // He is alone. // (m: sozinho · f: sozinha · pl: sozinhos/sozinhas)
0550 | adjectives | suave | - | Isto é suave. // This is soft. // (m/f: suave · pl: suaves)
0551 | adjectives | submerso | - | A cidade está submersa. // The city is submerged. // (m: submerso · f: submersa · pl: submersos/submersas)
0552 | adjectives | sujo | - | A roupa está suja. // The clothing is dirty. // (m: sujo · f: suja · pl: sujos/sujas)
0553 | adjectives | surpreso | - | Ele está surpreso. // He is surprised. // (m: surpreso · f: surpresa · pl: surpresos/surpresas)
0554 | adjectives | ténue | - | Isto é ténue. // This is tenuous. // (m/f: ténue · pl: ténues)
0555 | adjectives | transparente | - | Isto é transparente. // This is transparent. // (m/f: transparente · pl: transparentes)
0556 | adjectives | triste | - | Ele está triste. // He is sad. // (m/f: triste · pl: tristes)
0557 | adjectives | urgente | - | Isto é urgente. // This is urgent. // (m/f: urgente · pl: urgentes)
0558 | adjectives | velho | - | Isto é velho. // This is old. // (m: velho · f: velha · pl: velhos/velhas)
0559 | adjectives | venenoso | - | Isto é venenoso. // This is poisonous. // (m: venenoso · f: venenosa · pl: venenosos/venenosas)
0560 | adjectives | amarelo | - | Isto é amarelo. // This is yellow. // (m: amarelo · f: amarela · pl: amarelos/amarelas)
0561 | adjectives | azul | - | Isto é azul. // This is blue. // (m/f: azul · pl: azuis)
0562 | adjectives | branco | - | Isto é branco. // This is white. // (m: branco · f: branca · pl: brancos/brancas)
0563 | adjectives | castanho | - | Isto é castanho. // This is brown. // (m: castanho · f: castanha · pl: castanhos/castanhas)
0564 | adjectives | cinzento | - | Isto é cinzento. // This is gray. // (m: cinzento · f: cinzenta · pl: cinzentos/cinzentas)
0565 | adjectives | cor-de-laranja | - | Isto é cor-de-laranja. // This is orange. // (m/f: cor-de-laranja · pl: cor-de-laranja)
0566 | adjectives | cor-de-rosa | - | Isto é cor-de-rosa. // This is pink. // (m/f: cor-de-rosa · pl: cor-de-rosa)
0567 | adjectives | preto | - | Isto é preto. // This is black. // (m: preto · f: preta · pl: pretos/pretas)
0568 | adjectives | roxo | - | Isto é roxo. // This is purple. // (m: roxo · f: roxa · pl: roxos/roxas)
0569 | adjectives | verde | - | Isto é verde. // This is green. // (m/f: verde · pl: verdes)
0570 | adjectives | vermelho | - | Isto é vermelho. // This is red. // (m: vermelho · f: vermelha · pl: vermelhos/vermelhas)
0571 | location | à direita | - | O gato está à direita. // The cat is on the right. // (à direita)
0572 | location | à esquerda | - | O gato está à esquerda. // The cat is on the left. // (à esquerda)
0573 | location | à frente de | - | O gato está à frente da casa. // The cat is in front of the house. // (à frente de)
0574 | location | à volta de | - | O gato está à volta da casa. // The cat is around the house. // (à volta de)
0575 | location | ao lado de | - | O gato está ao lado da casa. // The cat is next to the house. // (ao lado de)
0576 | location | atrás de | - | O gato está atrás da casa. // The cat is behind the house. // (atrás de)
0577 | location | debaixo de | - | O gato está debaixo da casa. // The cat is under the house. // (debaixo de)
0578 | location | dentro de | - | O gato está dentro da casa. // The cat is inside of the house. // (dentro de)
0579 | location | do lado direito | - | O gato está do lado direito. // The cat is on the right side. // (do lado direito)
0580 | location | do lado esquerdo | - | O gato está do lado esquerdo. // The cat is on the left side. // (do lado esquerdo)
0581 | location | em | - | O gato está em casa. // The cat is at home. // (em)
0582 | location | em cima de | - | O gato está em cima da casa. // The cat is on the house. // (em cima de)
0583 | location | em direção a | - | O gato está em direção à casa. // The cat is toward the house. // (em direção a)
0584 | location | em frente | - | O gato está em frente. // The cat is in front. // (em frente)
0585 | location | fora de | - | O gato está fora da casa. // The cat is outside of the house. // (fora de)
0586 | location | longe de | - | O gato está longe da casa. // The cat is far from the house. // (longe de)
0587 | location | no fundo de | - | O gato está no fundo da casa. // The cat is at the bottom of the house. // (no fundo de)
0588 | location | no meio de | - | O gato está no meio da casa. // The cat is in the middle of the house. // (no meio de)
0589 | location | perto de | - | O gato está perto da casa. // The cat is close to the house. // (perto de)
0590 | numbers | um / uma | - | um / uma
0591 | numbers | dois / duas | - | dois / duas
0592 | numbers | três | - | três
0593 | numbers | quatro | - | quatro
0594 | numbers | cinco | - | cinco
0595 | numbers | seis | - | seis
0596 | numbers | sete | - | sete
0597 | numbers | oito | - | oito
0598 | numbers | nove | - | nove
0599 | numbers | dez | - | dez
0600 | numbers | onze | - | onze
0601 | numbers | doze | - | doze
0602 | numbers | treze | - | treze
0603 | numbers | catorze | - | catorze
0604 | numbers | quinze | - | quinze
0605 | numbers | dezasseis | - | dezasseis // rule: 16–19 = dez + a + unit
0606 | numbers | dezassete | - | dezassete // rule: 16–19 = dez + a + unit
0607 | numbers | dezoito | - | dezoito // rule: dez + oito → dezoito
0608 | numbers | dezanove | - | dezanove // rule: dez + a + nove → dezanove
0609 | numbers | vinte | - | vinte
0610 | numbers | trinta | - | trinta
0611 | numbers | trinta e um | - | trinta e um // rule: 21–99: tens + e + unit
0612 | numbers | trinta e sete | - | trinta e sete // rule: 21–99: tens + e + unit  (30 + 7)
0613 | numbers | quarenta | - | quarenta // rule: combine: quarenta e um = 41
0614 | numbers | cinquenta | - | cinquenta // rule: combine: cinquenta e dois = 52
0615 | numbers | sessenta | - | sessenta
0616 | numbers | setenta | - | setenta
0617 | numbers | oitenta | - | oitenta
0618 | numbers | noventa | - | noventa
0619 | numbers | cem | - | cem // rule: cem alone; cento e um = 101
0620 | phrases | dia | - | dia (m)
0621 | phrases | semana | - | semana (f)
0622 | phrases | mês | - | mês (m)
0623 | phrases | ano | - | ano (m)
0624 | phrases | segundo | - | segundo (m)
0625 | phrases | minuto | - | minuto (m)
0626 | phrases | hora | - | hora (f)
0627 | phrases | segunda-feira | - | segunda-feira (f)
0628 | phrases | terça-feira | - | terça-feira (f)
0629 | phrases | quarta-feira | - | quarta-feira (f)
0630 | phrases | quinta-feira | - | quinta-feira (f)
0631 | phrases | sexta-feira | - | sexta-feira (f)
0632 | phrases | sábado | - | sábado (m)
0633 | phrases | domingo | - | domingo (m)
0634 | phrases | janeiro | - | janeiro (m)
0635 | phrases | fevereiro | - | fevereiro (m)
0636 | phrases | março | - | março (m)
0637 | phrases | abril | - | abril (m)
0638 | phrases | maio | - | maio (m)
0639 | phrases | junho | - | junho (m)
0640 | phrases | julho | - | julho (m)
0641 | phrases | agosto | - | agosto (m)
0642 | phrases | setembro | - | setembro (m)
0643 | phrases | outubro | - | outubro (m)
0644 | phrases | novembro | - | novembro (m)
0645 | phrases | dezembro | - | dezembro (m)
0646 | phrases | estação do ano | - | estação do ano (f)
